accuracy,aggregation,balanced_accuracy,case_dir,case_name,log_loss,loss,mb_injection,mb_mean_score,mb_score_source,mb_sparsity,num_datasets,roc_auc,scale_name,train_mode
0.9196614583333333,mean_over_datasets,0.9196645838667765,results/step1/context_sweep5/mb_bias_init_20.0/ctx500/shuffled,shuffled,0.1824863554598843,0.1821563720703125,cls_soft_bias,0.25,shuffled,0.25,30,0.9788033196531664,ctx500,baseline
0.94375,mean_over_datasets,0.9437070199373471,results/step1/context_sweep5/mb_bias_init_20.0/ctx500/mi,mi,0.14454776466349228,0.1450531005859375,cls_soft_bias,0.1228657066822052,mi,0.08958333569268385,30,0.9880581834156235,ctx500,baseline
0.9606770833333333,mean_over_datasets,0.9606362618889999,results/step1/context_sweep5/mb_bias_init_20.0/ctx500/oracle,oracle,0.08891239040623072,0.08833160400390624,cls_soft_bias,0.25,oracle,0.25,30,0.9953982226397476,ctx500,baseline
0.942578125,mean_over_datasets,0.9426253835705302,results/step1/context_sweep5/mb_bias_init_20.0/ctx500/corr,corr,0.1411737023975446,0.140985107421875,cls_soft_bias,0.24800729403893154,corr,0.15000000533958277,30,0.9883350719248634,ctx500,baseline
0.9337239583333333,mean_over_datasets,0.9341079255633321,results/step1/context_sweep5/mb_bias_init_20.0/ctx500/random,random,0.1603227480738816,0.16009928385416666,cls_soft_bias,0.4387126564979553,random,0.375,30,0.9848650604647191,ctx500,baseline
0.97568359375,mean_over_datasets,0.9756841948478471,results/step1/context_sweep5/mb_bias_init_20.0/ctx5000/baseline,baseline,0.056152963309425305,0.055448659261067706,none,0.0,none,0.0,30,0.9977756067812115,ctx5000,baseline
0.9489664713541667,mean_over_datasets,0.9489662631234302,results/step1/context_sweep5/mb_bias_init_20.0/ctx5000/shuffled,shuffled,0.11931057568337704,0.118865966796875,cls_soft_bias,0.25,shuffled,0.25,30,0.9891392509954695,ctx5000,baseline
0.9671468098958333,mean_over_datasets,0.967138745405846,results/step1/context_sweep5/mb_bias_init_20.0/ctx5000/mi,mi,0.07729325439766613,0.07686106363932292,cls_soft_bias,0.0784385562563936,mi,0.07172619433452686,30,0.9948329537592802,ctx5000,baseline
0.9816243489583333,mean_over_datasets,0.9816223671433373,results/step1/context_sweep5/mb_bias_init_20.0/ctx5000/oracle,oracle,0.04583737466398986,0.04521662394205729,cls_soft_bias,0.25,oracle,0.25,30,0.9986517682686362,ctx5000,baseline
0.9687662760416667,mean_over_datasets,0.9687594952133084,results/step1/context_sweep5/mb_bias_init_20.0/ctx5000/corr,corr,0.07406435544571775,0.07364781697591145,cls_soft_bias,0.17573267022768657,corr,0.08125000428408384,30,0.9953598560584669,ctx5000,baseline
0.9611002604166666,mean_over_datasets,0.9610927758765441,results/step1/context_sweep5/mb_bias_init_20.0/ctx5000/random,random,0.09237464918087045,0.09194691975911458,cls_soft_bias,0.46127429604530334,random,0.4285714626312256,30,0.993608413992816,ctx5000,baseline
0.969921875,mean_over_datasets,0.9699088560136536,results/step1/context_sweep5/mb_bias_init_20.0/ctx3000/baseline,baseline,0.07164987612657785,0.07100931803385417,none,0.0,none,0.0,30,0.9966350115916622,ctx3000,baseline
0.9379557291666667,mean_over_datasets,0.9379527791063909,results/step1/context_sweep5/mb_bias_init_20.0/ctx3000/shuffled,shuffled,0.14493243832251407,0.14484761555989584,cls_soft_bias,0.25,shuffled,0.25,30,0.9834057405563363,ctx3000,baseline
0.96044921875,mean_over_datasets,0.9604088312940161,results/step1/context_sweep5/mb_bias_init_20.0/ctx3000/mi,mi,0.09810950777162503,0.09842809041341145,cls_soft_bias,0.09970609756807486,mi,0.08500000151495139,30,0.9926963995540291,ctx3000,baseline
0.9758463541666667,mean_over_datasets,0.9758144577585491,results/step1/context_sweep5/mb_bias_init_20.0/ctx3000/oracle,oracle,0.05851314321817042,0.057764689127604164,cls_soft_bias,0.25,oracle,0.25,30,0.9975116553263331,ctx3000,baseline
0.9640299479166666,mean_over_datasets,0.9639708208823409,results/step1/context_sweep5/mb_bias_init_20.0/ctx3000/corr,corr,0.08962175623859683,0.08925196329752604,cls_soft_bias,0.20741521765788395,corr,0.10500000187506278,30,0.9944535850771694,ctx3000,baseline
0.95283203125,mean_over_datasets,0.9528103615334743,results/step1/context_sweep5/mb_bias_init_20.0/ctx3000/random,random,0.11130625224204778,0.11103719075520833,cls_soft_bias,0.4408135414123535,random,0.38750001788139343,30,0.9914853194009818,ctx3000,baseline
